No,year,month,day,hour,PM2.5,PM10,SO2,NO2,CO,O3,TEMP,PRES,DEWP,RAIN,wd,WSPM,station,waktu,musim
21521,2015,8,14,16,33.0,34.0,3.0,11.0,500.0,118.0,31.3,998.5,12.6,0.0,NW,2.2,Guanyuan,Malam,Panas
21522,2015,8,14,17,36.0,43.0,3.0,10.0,600.0,129.0,31.3,998.0,14.0,0.0,E,1.4,Guanyuan,Malam,Panas
21523,2015,8,14,18,28.0,33.0,3.0,14.0,600.0,126.0,31.2,997.8,12.5,0.0,ENE,1.6,Guanyuan,Malam,Panas
21524,2015,8,14,19,32.0,61.0,2.0,30.0,600.0,99.0,28.3,998.3,16.9,0.0,ESE,1.2,Guanyuan,Malam,Panas
21525,2015,8,14,20,36.0,79.0,2.0,37.0,800.0,106.0,25.6,999.2,15.6,0.0,SW,0.2,Guanyuan,Malam,Panas
21526,2015,8,14,21,49.0,130.0,4.0,35.0,800.0,129.0,25.7,999.8,16.3,0.0,SSW,0.8,Guanyuan,Malam,Panas
21527,2015,8,14,22,56.0,141.0,4.0,51.0,900.0,101.0,26.8,1000.0,15.5,0.0,SW,1.2,Guanyuan,Malam,Panas
21528,2015,8,14,23,60.0,131.0,5.0,37.0,800.0,129.0,25.0,1000.1,17.0,0.0,SW,1.1,Guanyuan,Malam,Panas
21529,2015,8,15,0,68.0,136.0,6.0,35.0,900.0,115.0,23.9,1000.3,19.4,0.0,SW,0.1,Guanyuan,Malam,Panas
21530,2015,8,15,1,61.0,79.0,4.0,60.0,900.0,55.0,24.1,1000.3,19.0,0.0,NE,1.0,Guanyuan,Malam,Panas
21531,2015,8,15,2,43.0,63.0,3.0,62.0,800.0,29.0,23.1,1000.3,17.6,0.0,ENE,1.4,Guanyuan,Malam,Panas
21532,2015,8,15,3,44.0,65.0,3.0,54.0,800.0,37.0,23.4,1000.4,16.7,0.0,NE,1.0,Guanyuan,Malam,Panas
21533,2015,8,15,4,43.0,68.0,3.0,67.0,900.0,20.0,23.1,1000.4,16.6,0.0,N,1.6,Guanyuan,Pagi,Panas
21534,2015,8,15,5,44.0,68.0,3.0,66.0,800.0,17.0,23.2,1000.9,16.3,0.0,N,1.8,Guanyuan,Pagi,Panas
21535,2015,8,15,6,42.0,80.0,3.0,71.0,800.0,7.0,23.0,1001.6,15.8,0.0,N,2.2,Guanyuan,Pagi,Panas
21536,2015,8,15,7,41.0,59.0,3.0,59.0,800.0,21.0,24.0,1002.1,16.3,0.0,NNE,2.0,Guanyuan,Pagi,Panas
21537,2015,8,15,8,33.0,42.0,8.0,50.0,800.0,33.0,25.7,1002.3,15.7,0.0,N,2.3,Guanyuan,Pagi,Panas
21538,2015,8,15,9,30.0,49.0,13.0,42.0,800.0,44.0,28.2,1002.4,15.5,0.0,NE,1.4,Guanyuan,Pagi,Panas
21539,2015,8,15,10,20.0,39.0,9.0,26.0,600.0,68.0,29.3,1002.5,13.9,0.0,N,2.3,Guanyuan,Siang,Panas
21540,2015,8,15,11,21.0,27.0,3.0,14.0,500.0,94.0,30.9,1002.3,12.3,0.0,N,3.0,Guanyuan,Siang,Panas
21541,2015,8,15,12,9.0,23.0,2.0,10.0,500.0,127.0,31.9,1001.5,11.7,0.0,NNE,2.4,Guanyuan,Siang,Panas
21542,2015,8,15,13,12.0,18.0,2.0,5.0,400.0,145.0,32.7,1001.0,12.3,0.0,NE,2.6,Guanyuan,Siang,Panas
21543,2015,8,15,14,12.0,15.0,2.0,3.0,400.0,132.0,33.2,1000.3,11.7,0.0,NW,2.0,Guanyuan,Siang,Panas
21544,2015,8,15,15,13.0,13.0,2.0,2.0,400.0,129.0,33.8,999.8,12.2,0.0,NE,1.5,Guanyuan,Siang,Panas
21545,2015,8,15,16,16.0,16.0,2.0,3.0,400.0,129.0,34.1,999.4,13.0,0.0,ENE,1.8,Guanyuan,Malam,Panas
21546,2015,8,15,17,19.0,23.0,3.0,4.0,400.0,136.0,34.0,999.2,11.2,0.0,ESE,1.8,Guanyuan,Malam,Panas
21547,2015,8,15,18,18.0,38.0,3.0,8.0,400.0,142.0,33.1,999.3,13.2,0.0,E,1.6,Guanyuan,Malam,Panas
21548,2015,8,15,19,20.0,63.0,4.0,19.0,600.0,173.0,31.4,999.7,15.0,0.0,SE,0.9,Guanyuan,Malam,Panas
21549,2015,8,15,20,21.0,58.0,3.0,24.0,600.0,163.0,31.3,1000.3,11.7,0.0,S,1.5,Guanyuan,Malam,Panas
21550,2015,8,15,21,21.0,93.0,4.0,33.0,600.0,149.0,29.6,1001.0,14.6,0.0,WSW,1.3,Guanyuan,Malam,Panas
21551,2015,8,15,22,25.0,69.0,4.0,28.0,600.0,145.0,29.0,1001.0,14.8,0.0,WSW,2.1,Guanyuan,Malam,Panas
21552,2015,8,15,23,25.0,76.0,5.0,35.0,700.0,118.0,29.0,1001.2,15.2,0.0,WSW,1.9,Guanyuan,Malam,Panas
21553,2015,8,16,0,28.0,88.0,7.0,43.0,700.0,91.0,27.3,1001.2,16.0,0.0,WSW,1.1,Guanyuan,Malam,Panas
21554,2015,8,16,1,30.0,85.0,5.0,49.0,800.0,64.0,25.4,1001.0,17.1,0.0,NE,1.5,Guanyuan,Malam,Panas
21555,2015,8,16,2,30.0,56.0,3.0,58.0,700.0,41.0,24.0,1001.2,17.5,0.0,NE,1.4,Guanyuan,Malam,Panas
21556,2015,8,16,3,20.0,57.0,2.0,72.0,700.0,21.0,23.0,1001.4,17.2,0.0,NE,1.3,Guanyuan,Malam,Panas
21557,2015,8,16,4,33.0,97.0,3.0,88.0,800.0,2.0,22.4,1001.5,17.1,0.0,NE,1.4,Guanyuan,Pagi,Panas
21558,2015,8,16,5,29.0,70.0,4.0,73.0,700.0,5.0,21.7,1001.6,16.6,0.0,ENE,0.9,Guanyuan,Pagi,Panas
21559,2015,8,16,6,24.0,58.0,4.0,63.0,600.0,15.0,21.2,1001.8,17.0,0.0,ENE,1.0,Guanyuan,Pagi,Panas
21560,2015,8,16,7,21.0,48.0,3.0,59.0,700.0,29.0,23.8,1002.0,15.3,0.0,NNE,1.4,Guanyuan,Pagi,Panas
21561,2015,8,16,8,26.0,70.0,4.0,75.0,800.0,31.0,24.9,1002.3,16.3,0.0,NNE,1.4,Guanyuan,Pagi,Panas
21562,2015,8,16,9,24.0,64.0,4.0,70.0,700.0,61.0,26.4,1002.5,16.3,0.0,N,2.0,Guanyuan,Pagi,Panas
21563,2015,8,16,10,24.0,48.0,3.0,40.0,600.0,122.0,28.4,1002.5,17.0,0.0,N,1.6,Guanyuan,Siang,Panas
21564,2015,8,16,11,27.0,69.0,4.0,41.0,600.0,167.0,30.2,1002.2,16.2,0.0,ENE,1.5,Guanyuan,Siang,Panas
21565,2015,8,16,12,28.0,61.0,5.0,33.0,600.0,224.0,31.5,1001.7,17.4,0.0,SW,1.4,Guanyuan,Siang,Panas
21566,2015,8,16,13,36.0,57.0,5.0,30.0,600.0,266.0,33.1,1001.1,17.3,0.0,ESE,1.8,Guanyuan,Siang,Panas
21567,2015,8,16,14,35.0,71.0,5.0,32.0,700.0,311.0,34.4,1000.2,17.2,0.0,SW,1.5,Guanyuan,Siang,Panas
21568,2015,8,16,15,42.0,75.0,5.0,30.0,700.0,331.0,35.2,999.8,17.0,0.0,SSW,1.5,Guanyuan,Siang,Panas
21569,2015,8,16,16,47.0,117.0,6.0,28.0,700.0,340.0,35.1,999.4,16.4,0.0,WSW,2.7,Guanyuan,Malam,Panas
21570,2015,8,16,17,41.0,99.0,5.0,24.0,700.0,271.0,34.3,999.4,17.1,0.0,SW,2.8,Guanyuan,Malam,Panas
21571,2015,8,16,18,45.0,88.0,7.0,26.0,800.0,259.0,33.5,999.5,17.6,0.0,SW,2.5,Guanyuan,Malam,Panas
21572,2015,8,16,19,56.0,164.0,9.0,31.0,900.0,244.0,32.3,1000.0,19.2,0.0,SW,2.8,Guanyuan,Malam,Panas
21573,2015,8,16,20,102.0,189.0,20.0,37.0,1200.0,244.0,31.6,1000.6,19.9,0.0,SW,3.3,Guanyuan,Malam,Panas
21574,2015,8,16,21,75.0,148.0,17.0,40.0,1100.0,200.0,31.2,1001.1,18.9,0.0,SW,3.1,Guanyuan,Malam,Panas
21575,2015,8,16,22,70.0,131.0,12.0,40.0,1100.0,180.0,30.5,1001.1,18.9,0.0,SW,2.8,Guanyuan,Malam,Panas
21576,2015,8,16,23,72.0,128.0,14.0,41.0,1100.0,171.0,29.8,1001.0,19.2,0.0,SW,2.7,Guanyuan,Malam,Panas
21577,2015,8,17,0,72.0,140.0,14.0,40.0,1200.0,153.0,29.2,1000.7,19.2,0.0,SW,2.7,Guanyuan,Malam,Panas
21578,2015,8,17,1,78.0,132.0,12.0,43.0,1200.0,124.0,28.8,1000.6,19.1,0.0,SW,1.9,Guanyuan,Malam,Panas
21579,2015,8,17,2,81.0,137.0,11.0,47.0,1200.0,110.0,27.3,1000.5,19.4,0.0,W,1.3,Guanyuan,Malam,Panas
21580,2015,8,17,3,86.0,140.0,9.0,53.0,1300.0,92.0,25.0,1000.4,19.8,0.0,SE,0.6,Guanyuan,Malam,Panas
21581,2015,8,17,4,83.0,123.0,9.0,51.0,1200.0,89.0,26.7,1000.6,19.1,0.0,SSW,1.4,Guanyuan,Pagi,Panas
21582,2015,8,17,5,83.0,124.0,8.0,54.0,1100.0,73.0,26.1,1000.7,19.2,0.0,SW,1.7,Guanyuan,Pagi,Panas
21583,2015,8,17,6,86.0,131.0,8.0,61.0,1100.0,52.0,25.3,1001.3,19.4,0.0,WSW,1.4,Guanyuan,Pagi,Panas
21584,2015,8,17,7,98.0,145.0,8.0,74.0,1200.0,37.0,25.8,1001.7,19.7,0.0,W,1.9,Guanyuan,Pagi,Panas
21585,2015,8,17,8,96.0,142.0,12.0,84.0,1300.0,50.0,27.2,1002.0,19.5,0.0,SW,1.2,Guanyuan,Pagi,Panas
21586,2015,8,17,9,104.0,164.0,9.0,92.0,1300.0,69.0,28.5,1002.4,20.5,0.0,NW,1.5,Guanyuan,Pagi,Panas
21587,2015,8,17,10,111.0,170.0,11.0,96.0,1400.0,101.0,29.3,1003.0,19.3,0.0,WNW,1.8,Guanyuan,Siang,Panas
21588,2015,8,17,11,114.0,157.0,12.0,89.0,1300.0,147.0,30.2,1003.0,20.7,0.0,E,1.8,Guanyuan,Siang,Panas
21589,2015,8,17,12,94.0,99.0,14.0,71.0,1300.0,190.0,31.6,1002.4,19.3,0.0,W,1.5,Guanyuan,Siang,Panas
21590,2015,8,17,13,70.0,99.0,13.0,56.0,1200.0,212.0,31.6,1001.8,18.2,0.0,WNW,1.0,Guanyuan,Siang,Panas
21591,2015,8,17,14,82.0,94.0,13.0,52.0,1200.0,230.0,33.0,1001.7,18.8,0.0,SSE,0.9,Guanyuan,Siang,Panas
21592,2015,8,17,15,83.0,97.0,17.0,42.0,1100.0,245.0,33.0,1001.1,19.5,0.0,ESE,1.3,Guanyuan,Siang,Panas
21593,2015,8,17,16,64.0,64.0,11.0,27.0,800.0,219.0,33.9,1000.7,15.8,0.0,SSW,1.5,Guanyuan,Malam,Panas
21594,2015,8,17,17,68.0,108.0,10.0,31.0,900.0,220.0,32.8,1000.9,17.8,0.0,SSE,2.3,Guanyuan,Malam,Panas
21595,2015,8,17,18,63.0,118.0,4.0,36.0,900.0,207.0,31.7,1000.9,19.3,0.0,WSW,1.7,Guanyuan,Malam,Panas
21596,2015,8,17,19,74.0,124.0,4.0,36.0,900.0,201.0,29.1,1001.6,16.0,0.0,SE,2.9,Guanyuan,Malam,Panas
21597,2015,8,17,20,72.0,72.0,4.0,40.0,1000.0,162.0,28.7,1002.5,16.3,0.0,SSE,1.8,Guanyuan,Malam,Panas
21598,2015,8,17,21,62.0,103.0,4.0,49.0,1100.0,127.0,28.4,1002.7,16.7,0.0,SSW,1.7,Guanyuan,Malam,Panas
21599,2015,8,17,22,67.0,130.0,5.0,54.0,1000.0,114.0,28.8,1002.8,19.7,0.0,SW,1.7,Guanyuan,Malam,Panas
21600,2015,8,17,23,88.0,189.0,5.0,46.0,1000.0,120.0,28.3,1003.2,20.8,0.0,SSW,1.4,Guanyuan,Malam,Panas
21601,2015,8,18,0,103.0,163.0,4.0,44.0,1000.0,113.0,28.1,1003.7,21.9,0.0,WSW,1.6,Guanyuan,Malam,Panas
21602,2015,8,18,1,98.0,134.0,3.0,46.0,1000.0,101.0,26.7,1004.0,20.5,0.0,NE,1.7,Guanyuan,Malam,Panas
21603,2015,8,18,2,90.0,113.0,3.0,44.0,900.0,96.0,25.2,1004.4,19.3,0.0,NE,1.2,Guanyuan,Malam,Panas
21604,2015,8,18,3,88.0,113.0,2.0,46.0,900.0,88.0,24.9,1004.7,20.2,0.0,NE,1.3,Guanyuan,Malam,Panas
21605,2015,8,18,4,78.0,78.0,3.0,95.0,900.0,40.0,24.5,1005.1,17.5,0.0,NE,1.3,Guanyuan,Pagi,Panas
21606,2015,8,18,5,47.0,47.0,2.0,26.0,600.0,110.0,23.8,1005.6,16.3,0.0,NNE,1.3,Guanyuan,Pagi,Panas
21607,2015,8,18,6,30.0,30.0,2.0,21.0,600.0,118.0,23.4,1006.2,16.0,0.0,NNE,0.9,Guanyuan,Pagi,Panas
21608,2015,8,18,7,27.0,33.0,2.0,27.0,700.0,103.0,23.9,1006.6,16.2,0.0,NNE,1.1,Guanyuan,Pagi,Panas
21609,2015,8,18,8,27.0,47.0,2.0,40.0,700.0,82.0,24.6,1006.1,16.8,0.0,N,1.8,Guanyuan,Pagi,Panas
21610,2015,8,18,9,38.0,65.0,2.0,43.0,800.0,75.0,24.8,1007.0,17.0,0.0,NNE,1.7,Guanyuan,Pagi,Panas
21611,2015,8,18,10,43.0,85.0,3.0,46.0,800.0,69.0,25.2,1007.6,17.9,0.0,ESE,0.8,Guanyuan,Siang,Panas
21612,2015,8,18,11,53.0,103.0,5.0,60.0,1000.0,54.0,26.7,1007.7,19.3,0.0,NNE,1.2,Guanyuan,Siang,Panas
21613,2015,8,18,12,70.0,151.0,6.0,72.0,1200.0,65.0,28.6,1007.3,17.5,0.0,SSW,2.4,Guanyuan,Siang,Panas
21614,2015,8,18,13,119.0,159.0,5.0,72.0,1300.0,114.0,29.2,1006.3,17.1,0.0,W,1.8,Guanyuan,Siang,Panas
21615,2015,8,18,14,91.0,91.0,3.0,47.0,1000.0,169.0,30.2,1005.9,17.6,0.0,WSW,2.5,Guanyuan,Siang,Panas
21616,2015,8,18,15,56.0,56.0,2.0,24.0,700.0,188.0,30.3,1005.7,15.2,0.0,SSW,2.9,Guanyuan,Siang,Panas
21617,2015,8,18,16,47.0,47.0,2.0,24.0,700.0,169.0,28.6,1005.7,17.5,0.0,SW,4.3,Guanyuan,Malam,Panas
21618,2015,8,18,17,35.0,55.0,2.0,26.0,700.0,140.0,27.0,1006.4,17.8,0.0,WSW,3.2,Guanyuan,Malam,Panas
21619,2015,8,18,18,31.0,31.0,2.0,28.0,700.0,129.0,27.4,1005.9,15.1,0.0,SW,4.0,Guanyuan,Malam,Panas
21620,2015,8,18,19,18.0,18.0,2.0,21.0,600.0,132.0,27.4,1005.1,14.8,0.0,ENE,2.0,Guanyuan,Malam,Panas
21621,2015,8,18,20,14.0,58.0,2.0,26.0,600.0,114.0,26.4,1006.4,16.6,0.0,NNE,1.0,Guanyuan,Malam,Panas
21622,2015,8,18,21,33.0,35.0,2.0,27.0,700.0,99.0,25.1,1006.7,17.6,0.0,E,0.6,Guanyuan,Malam,Panas
21623,2015,8,18,22,27.0,28.0,2.0,24.0,600.0,101.0,25.2,1006.7,17.1,0.0,ESE,2.5,Guanyuan,Malam,Panas
21624,2015,8,18,23,32.0,57.0,2.0,32.0,700.0,85.0,24.3,1006.6,17.3,0.0,SSE,1.5,Guanyuan,Malam,Panas
21625,2015,8,19,0,40.0,77.0,2.0,38.0,700.0,64.0,23.7,1006.6,17.7,0.0,SSE,0.9,Guanyuan,Malam,Panas
21626,2015,8,19,1,43.0,51.0,2.0,24.0,700.0,87.0,24.2,1006.2,17.7,0.0,W,1.7,Guanyuan,Malam,Panas
21627,2015,8,19,2,41.0,44.0,2.0,16.0,600.0,103.0,24.2,1006.8,17.9,0.0,WNW,1.1,Guanyuan,Malam,Panas
21628,2015,8,19,3,43.0,49.0,2.0,15.0,600.0,97.0,24.1,1007.1,17.8,0.0,WSW,1.6,Guanyuan,Malam,Panas
21629,2015,8,19,4,42.0,55.0,2.0,21.0,600.0,81.0,23.6,1007.3,18.5,0.0,NNE,1.2,Guanyuan,Pagi,Panas
21630,2015,8,19,5,57.0,94.0,2.0,70.0,800.0,8.0,22.3,1007.8,19.5,0.1,ENE,1.0,Guanyuan,Pagi,Panas
21631,2015,8,19,6,58.0,76.0,2.0,56.0,800.0,25.0,22.2,1008.5,20.3,0.1,NE,0.1,Guanyuan,Pagi,Panas
21632,2015,8,19,7,61.0,84.0,2.0,65.0,900.0,12.0,22.2,1008.9,19.7,0.0,N,0.7,Guanyuan,Pagi,Panas
21633,2015,8,19,8,60.0,61.0,2.0,75.0,1000.0,8.0,22.1,1008.3,20.4,0.0,ESE,1.8,Guanyuan,Pagi,Panas
21634,2015,8,19,9,65.0,74.0,2.0,74.0,1000.0,20.0,22.8,1007.7,20.1,0.0,NW,2.6,Guanyuan,Pagi,Panas
21635,2015,8,19,10,67.0,67.0,2.0,80.0,1000.0,34.0,24.1,1007.7,19.8,0.0,N,1.9,Guanyuan,Siang,Panas
21636,2015,8,19,11,74.0,74.0,2.0,75.0,900.0,60.0,25.0,1007.7,20.0,0.0,ENE,2.6,Guanyuan,Siang,Panas
21637,2015,8,19,12,67.0,67.0,2.0,64.0,900.0,103.0,25.7,1007.5,19.1,0.0,E,1.7,Guanyuan,Siang,Panas
21638,2015,8,19,13,73.0,73.0,2.0,66.0,900.0,124.0,26.6,1007.1,19.0,0.0,ESE,2.4,Guanyuan,Siang,Panas
21639,2015,8,19,14,60.0,60.0,2.0,51.0,800.0,154.0,28.5,1006.5,17.1,0.0,SE,2.6,Guanyuan,Siang,Panas
21640,2015,8,19,15,42.0,42.0,2.0,28.0,600.0,191.0,28.3,1005.3,18.1,0.0,SE,2.1,Guanyuan,Siang,Panas
21641,2015,8,19,16,54.0,54.0,2.0,27.0,700.0,201.0,27.9,1005.5,18.6,0.0,SE,1.8,Guanyuan,Malam,Panas
21642,2015,8,19,17,52.0,52.0,2.0,26.0,700.0,189.0,27.2,1005.4,19.3,0.0,NE,1.5,Guanyuan,Malam,Panas
21643,2015,8,19,18,50.0,57.0,2.0,38.0,800.0,175.0,27.4,1004.9,18.9,0.0,SSE,1.8,Guanyuan,Malam,Panas
21644,2015,8,19,19,52.0,87.0,2.0,58.0,900.0,139.0,26.8,1005.5,19.2,0.0,ESE,1.6,Guanyuan,Malam,Panas
21645,2015,8,19,20,62.0,98.0,2.0,77.0,1000.0,104.0,26.6,1006.3,19.7,0.0,WSW,1.7,Guanyuan,Malam,Panas
21646,2015,8,19,21,79.0,95.0,2.0,71.0,1000.0,100.0,25.5,1006.7,20.3,0.0,ENE,0.7,Guanyuan,Malam,Panas
21647,2015,8,19,22,72.0,72.0,2.0,64.0,1000.0,78.0,23.3,1006.9,17.1,0.0,NE,1.3,Guanyuan,Malam,Panas
21648,2015,8,19,23,47.0,47.0,2.0,57.0,900.0,63.0,22.4,1006.6,17.5,0.0,NE,0.8,Guanyuan,Malam,Panas
21649,2015,8,20,0,44.0,44.0,2.0,49.0,900.0,66.0,22.5,1006.9,16.5,0.0,NNE,1.8,Guanyuan,Malam,Panas
21650,2015,8,20,1,36.0,36.0,2.0,36.0,800.0,71.0,21.7,1006.1,16.0,0.0,NE,1.2,Guanyuan,Malam,Panas
21651,2015,8,20,2,39.0,46.0,2.0,33.0,600.0,59.0,20.9,1005.8,16.3,0.0,E,1.0,Guanyuan,Malam,Panas
21652,2015,8,20,3,41.0,41.0,2.0,35.0,600.0,55.0,21.4,1005.7,16.4,0.0,NNE,1.5,Guanyuan,Malam,Panas
21653,2015,8,20,4,30.0,30.0,2.0,27.0,600.0,66.0,20.8,1005.5,16.6,0.0,NNE,1.1,Guanyuan,Pagi,Panas
21654,2015,8,20,5,29.0,29.0,2.0,25.0,600.0,74.0,19.8,1005.5,16.4,0.0,ENE,1.1,Guanyuan,Pagi,Panas
21655,2015,8,20,6,27.0,27.0,2.0,32.0,600.0,62.0,19.7,1005.5,16.7,0.0,NNE,0.8,Guanyuan,Pagi,Panas
21656,2015,8,20,7,26.0,26.0,2.0,37.0,600.0,59.0,21.1,1005.7,16.5,0.0,N,1.8,Guanyuan,Pagi,Panas
21657,2015,8,20,8,33.0,45.0,2.0,41.0,700.0,64.0,23.0,1005.7,17.0,0.0,ENE,1.7,Guanyuan,Pagi,Panas
21658,2015,8,20,9,51.0,77.0,2.0,41.0,700.0,75.0,24.5,1005.6,17.5,0.0,NE,1.6,Guanyuan,Pagi,Panas
21659,2015,8,20,10,63.0,75.0,2.0,44.0,800.0,98.0,26.1,1005.6,18.8,0.0,ENE,1.9,Guanyuan,Siang,Panas
21660,2015,8,20,11,62.0,62.0,2.0,41.0,800.0,141.0,27.6,1004.9,18.6,0.0,NE,1.7,Guanyuan,Siang,Panas
21661,2015,8,20,12,62.0,63.0,2.0,39.0,800.0,163.0,29.1,1004.2,17.6,0.0,WSW,1.0,Guanyuan,Siang,Panas
21662,2015,8,20,13,61.0,61.0,2.0,31.0,700.0,184.0,30.7,1003.3,15.5,0.0,SW,1.6,Guanyuan,Siang,Panas
21663,2015,8,20,14,82.93337203901532,109.02330301717916,2.0,21.0,500.0,173.0,32.1,1002.5,14.7,0.0,WNW,2.1,Guanyuan,Siang,Panas
21664,2015,8,20,15,82.93337203901532,109.02330301717916,2.0,24.0,500.0,165.0,32.8,1001.8,12.9,0.0,SW,1.6,Guanyuan,Siang,Panas
21665,2015,8,20,16,16.0,38.0,2.0,22.0,500.0,162.0,33.2,1001.0,12.8,0.0,WSW,3.0,Guanyuan,Malam,Panas
21666,2015,8,20,17,32.0,51.0,2.0,23.0,500.0,170.0,32.8,1000.7,13.4,0.0,SW,2.6,Guanyuan,Malam,Panas
21667,2015,8,20,18,38.0,108.0,2.0,32.0,700.0,192.0,31.7,1000.4,15.2,0.0,WSW,2.0,Guanyuan,Malam,Panas
21668,2015,8,20,19,47.0,93.0,2.0,37.0,800.0,181.0,29.8,1000.9,18.3,0.0,SW,3.2,Guanyuan,Malam,Panas
21669,2015,8,20,20,52.0,105.0,2.0,40.0,800.0,159.0,29.1,1001.5,18.5,0.0,WSW,1.8,Guanyuan,Malam,Panas
21670,2015,8,20,21,50.0,98.0,2.0,42.0,800.0,145.0,27.5,1002.4,19.0,0.0,SW,0.6,Guanyuan,Malam,Panas
21671,2015,8,20,22,49.0,49.0,2.0,46.0,800.0,120.0,27.7,1002.6,14.3,0.0,NE,1.4,Guanyuan,Malam,Panas
21672,2015,8,20,23,17.0,17.0,2.0,46.0,600.0,78.0,26.6,1003.0,13.7,0.0,N,1.2,Guanyuan,Malam,Panas
21673,2015,8,21,0,23.0,23.0,2.0,49.0,600.0,60.0,26.1,1003.7,12.9,0.0,N,1.9,Guanyuan,Malam,Panas
21674,2015,8,21,1,10.0,10.0,2.0,25.0,400.0,81.0,25.5,1003.5,13.0,0.0,NNW,1.6,Guanyuan,Malam,Panas
21675,2015,8,21,2,4.0,5.0,2.0,19.0,300.0,89.0,24.5,1003.3,12.1,0.0,N,1.4,Guanyuan,Malam,Panas
21676,2015,8,21,3,9.0,9.0,2.0,21.0,300.0,84.0,23.9,1002.9,11.6,0.0,N,1.5,Guanyuan,Malam,Panas
21677,2015,8,21,4,5.0,5.0,2.0,21.0,300.0,78.0,22.1,1003.0,12.1,0.0,NE,1.6,Guanyuan,Pagi,Panas
21678,2015,8,21,5,7.0,7.0,2.0,19.0,300.0,79.0,21.3,1003.1,12.2,0.0,NNE,1.1,Guanyuan,Pagi,Panas
21679,2015,8,21,6,8.0,14.0,2.0,28.0,400.0,64.0,22.5,1003.2,12.1,0.0,N,1.5,Guanyuan,Pagi,Panas
21680,2015,8,21,7,11.0,24.0,2.0,52.0,500.0,40.0,24.1,1003.6,12.7,0.0,NNE,1.0,Guanyuan,Pagi,Panas
21681,2015,8,21,8,8.0,18.0,2.0,44.0,500.0,54.0,24.6,1003.2,13.8,0.0,NNE,1.7,Guanyuan,Pagi,Panas
21682,2015,8,21,9,12.0,19.0,2.0,39.0,500.0,66.0,26.1,1003.1,12.5,0.0,N,2.1,Guanyuan,Pagi,Panas
21683,2015,8,21,10,12.0,32.0,2.0,43.0,500.0,72.0,28.2,1002.8,12.5,0.0,NE,1.7,Guanyuan,Siang,Panas
21684,2015,8,21,11,21.0,21.0,2.0,39.0,500.0,94.0,29.6,1001.9,11.6,0.0,S,1.0,Guanyuan,Siang,Panas
21685,2015,8,21,12,20.0,20.0,2.0,35.0,500.0,114.0,31.4,1000.9,13.2,0.0,SW,1.1,Guanyuan,Siang,Panas
21686,2015,8,21,13,14.0,20.0,2.0,21.0,400.0,157.0,32.2,1000.2,11.4,0.0,WSW,1.9,Guanyuan,Siang,Panas
21687,2015,8,21,14,16.0,33.0,2.0,18.0,400.0,158.0,33.0,999.6,10.9,0.0,WSW,2.2,Guanyuan,Siang,Panas
21688,2015,8,21,15,21.0,45.0,2.0,20.0,400.0,163.0,32.6,999.2,11.2,0.0,SW,1.7,Guanyuan,Siang,Panas
21689,2015,8,21,16,19.0,51.0,2.0,22.0,400.0,166.0,32.7,999.0,11.8,0.0,SW,1.8,Guanyuan,Malam,Panas
21690,2015,8,21,17,20.0,63.0,2.0,24.0,500.0,163.0,33.5,998.7,12.5,0.0,NW,1.3,Guanyuan,Malam,Panas
21691,2015,8,21,18,26.0,82.0,2.0,30.0,500.0,167.0,31.7,998.7,15.2,0.0,SW,2.2,Guanyuan,Malam,Panas
21692,2015,8,21,19,27.0,80.0,2.0,39.0,600.0,166.0,30.4,999.1,15.7,0.0,WNW,1.3,Guanyuan,Malam,Panas
21693,2015,8,21,20,32.0,81.0,2.0,43.0,600.0,150.0,29.5,999.9,16.0,0.0,WSW,2.0,Guanyuan,Malam,Panas
21694,2015,8,21,21,31.0,71.0,2.0,47.0,700.0,120.0,28.9,1000.2,16.1,0.0,WSW,2.0,Guanyuan,Malam,Panas
21695,2015,8,21,22,26.0,70.0,2.0,45.0,700.0,111.0,27.7,1000.1,16.6,0.0,W,1.3,Guanyuan,Malam,Panas
21696,2015,8,21,23,30.0,72.0,2.0,61.0,700.0,72.0,27.0,1000.1,16.9,0.0,WNW,1.3,Guanyuan,Malam,Panas
21697,2015,8,22,0,34.0,75.0,2.0,82.0,900.0,34.0,26.2,1000.3,15.3,0.0,NNE,1.5,Guanyuan,Malam,Panas
21698,2015,8,22,1,31.0,36.0,2.0,82.0,900.0,28.0,25.4,1000.5,16.3,0.0,NNE,0.8,Guanyuan,Malam,Panas
21699,2015,8,22,2,21.0,21.0,2.0,55.0,600.0,34.0,24.9,1000.5,15.8,0.0,NNW,0.7,Guanyuan,Malam,Panas
21700,2015,8,22,3,19.0,36.0,2.0,54.0,600.0,22.0,24.2,1000.6,15.9,0.0,NNE,1.3,Guanyuan,Malam,Panas
21701,2015,8,22,4,19.0,24.0,2.0,53.0,600.0,21.0,23.3,1000.5,15.9,0.0,NNE,1.2,Guanyuan,Pagi,Panas
21702,2015,8,22,5,11.0,16.0,2.0,44.0,500.0,24.0,22.9,1000.6,15.5,0.0,NNE,1.7,Guanyuan,Pagi,Panas
21703,2015,8,22,6,13.0,17.0,2.0,50.0,500.0,22.0,22.2,1001.2,16.0,0.0,NNE,1.2,Guanyuan,Pagi,Panas
